phase,epoch,train_loss,original_auc,original_ap,jpeg50_auc,jpeg50_ap,resize112_auc,resize112_ap,blur2_auc,blur2_ap,robust_val_auc,robust_val_ap,original_loss
1,1,0.04927057712924326,0.9321522006771313,0.9375088077488805,0.9119152046783625,0.9140118264369838,0.8781355801785165,0.8816964721522491,0.7175861803631887,0.6990493058792558,0.8599472914742997,0.8580666030543422,0.606151262919108
1,2,0.000490934370222825,0.9335660972606956,0.9390148982338244,0.912915512465374,0.9152595744129367,0.8774430594028932,0.8802544495058675,0.7116516620498615,0.6751223383145933,0.858894082794706,0.8524128151168054,0.6182934830063268
1,3,0.0003646449854915223,0.93416243459526,0.9391091426883786,0.913473376423515,0.9155285474099618,0.8762022930132348,0.8760747394969565,0.7071406586642043,0.661937202307964,0.8577446906740536,0.8481624079758153,0.6572095605365017
1,4,0.0001980863323698814,0.9340373961218837,0.9393155801473843,0.9128770390889505,0.9150998608895131,0.8776065712526933,0.8769743922001234,0.7120748691905202,0.669899125197841,0.859148968913512,0.8503222396087154,0.6451568634886491
1,5,0.00015903129271760538,0.9354128193290243,0.9403909610842283,0.9148680363188673,0.9170403247538174,0.878962757771622,0.8789543747549005,0.7089296706678978,0.662507748558014,0.8595433210218528,0.84972335228774,0.6699908584879156
